customer_id,first_name,last_name,dob,email,city,account_type,created_at
CUST3668,Priya,Smith,1983-07-15,user2668@example.com,Birgunj,Current,2023-01-22 14:46:59
CUST3669,Rahul,Khan,1964-10-24,user2669@example.com,Lalitpur,Current,2024-07-24 14:31:36
CUST3670,Jane,Patel,1988-04-28,user2670@example.com,Kathmandu,Savings,2024-11-01 05:23:46
CUST3671,John,Patel,2000-09-14,user2671@example.com,Lalitpur,Current,2022-07-01 17:04:31
CUST3672,Jane,Thapa,2001-09-04,user2672@example.com,Kathmandu,Current,2023-09-11 20:22:21
CUST3673,David,Smith,1965-06-26,user2673@example.com,Lalitpur,Current,2022-03-14 20:13:24
CUST3674,David,Khan,1997-07-10,user2674@example.com,Dharan,Savings,2024-10-01 11:27:35
CUST3675,David,Smith,1992-07-30,user2675@example.com,Kathmandu,Current,2024-02-04 03:14:48
CUST3676,Bishal,Joshi,1968-10-22,user2676@example.com,Lalitpur,Savings,2025-06-29 18:43:24
CUST3677,Sita,Rai,1978-05-29,user2677@example.com,Biratnagar,Savings,2024-01-05 11:04:15
CUST3678,John,Joshi,1962-11-03,user2678@example.com,Butwal,Current,2022-01-05 04:23:47
CUST3679,John,Rai,1967-01-30,user2679@example.com,Kathmandu,Current,2022-03-20 13:42:01
CUST3680,Amit,Thapa,1962-06-03,user2680@example.com,Kathmandu,Savings,2023-03-19 19:40:29
CUST3681,Jane,Patel,1993-10-16,user2681@example.com,Pokhara,Current,2022-01-18 13:35:22
CUST3682,Sita,Smith,1994-07-17,user2682@example.com,Birgunj,Current,2024-07-02 03:58:23
CUST3683,David,Rai,1975-04-30,user2683@example.com,Dharan,Savings,2023-01-17 21:12:17
CUST3684,Emily,Patel,2004-04-03,user2684@example.com,Birgunj,Current,2025-10-18 01:53:26
CUST3685,Nina,Wilson,1983-11-01,user2685@example.com,Birgunj,Savings,2025-07-11 14:41:06
CUST3686,Jane,Tamang,1989-05-13,user2686@example.com,Kathmandu,Savings,2025-05-29 13:23:13
CUST3687,Bishal,Thapa,1992-07-01,user2687@example.com,Lalitpur,Savings,2022-01-20 13:48:59
CUST3688,John,Thapa,1980-08-24,user2688@example.com,Lalitpur,Current,2025-01-18 13:09:14
CUST3689,Priya,Tamang,1975-07-01,user2689@example.com,Birgunj,Savings,2023-04-29 20:54:17
CUST3690,Priya,Patel,1961-06-16,user2690@example.com,Biratnagar,Current,2023-05-11 10:41:31
CUST3691,Nina,Joshi,1963-10-07,user2691@example.com,Pokhara,Savings,2025-10-18 21:33:57
CUST3692,Sita,Wilson,1961-10-17,user2692@example.com,Butwal,Savings,2023-04-30 07:11:22
CUST3693,Rahul,Thapa,1973-05-07,user2693@example.com,Lalitpur,Current,2022-07-02 02:38:19
CUST3694,John,Patel,1996-05-08,user2694@example.com,Kathmandu,Savings,2024-04-18 04:51:37
CUST3695,Jane,Wilson,2001-05-20,user2695@example.com,Biratnagar,Current,2023-03-06 04:53:27
CUST3696,Rahul,Gurung,1985-10-25,user2696@example.com,Biratnagar,Savings,2022-01-29 13:04:08
CUST3697,Bishal,Tamang,1961-03-25,user2697@example.com,Butwal,Current,2025-03-28 09:20:15
CUST3698,Nina,Khan,1997-08-06,user2698@example.com,Dharan,Savings,2023-01-22 06:08:29
CUST3699,John,Wilson,1992-10-23,user2699@example.com,Birgunj,Current,2024-07-27 14:28:08
CUST3700,Amit,Smith,1963-07-19,user2700@example.com,Dharan,Current,2025-05-09 19:59:52
CUST3701,Emily,Smith,1986-05-06,user2701@example.com,Lalitpur,Current,2025-01-10 19:26:26
CUST3702,John,Tamang,1985-09-02,user2702@example.com,Pokhara,Savings,2024-04-28 01:48:32
CUST3703,Priya,Wilson,1968-07-09,user2703@example.com,Butwal,Savings,2022-08-21 09:54:51
CUST3704,Nina,Wilson,1989-03-29,user2704@example.com,Lalitpur,Savings,2022-10-04 20:11:25
CUST3705,Amit,Rai,1989-01-17,user2705@example.com,Kathmandu,Current,2022-05-07 12:06:47
CUST3706,David,Khan,1997-05-25,user2706@example.com,Kathmandu,Savings,2025-06-03 09:25:47
CUST3707,Jane,Sharma,1969-05-17,user2707@example.com,Birgunj,Current,2024-04-18 06:46:37
CUST3708,Rahul,Smith,1967-11-12,user2708@example.com,Pokhara,Savings,2022-02-07 11:46:02
CUST3709,Amit,Sharma,1989-10-20,user2709@example.com,Butwal,Savings,2024-11-23 20:29:58
CUST3710,Nina,Smith,1968-01-11,user2710@example.com,Dharan,Current,2022-11-21 16:18:45
CUST3711,Priya,Wilson,2001-11-23,user2711@example.com,Birgunj,Savings,2024-07-03 07:20:38
CUST3712,Nina,Sharma,1985-01-08,user2712@example.com,Dharan,Current,2023-08-18 09:04:07
CUST3713,David,Khan,1983-12-09,user2713@example.com,Kathmandu,Current,2023-09-04 12:34:06
CUST3714,Bishal,Patel,1973-03-06,user2714@example.com,Butwal,Savings,2025-04-09 12:21:50
CUST3715,Emily,Thapa,1983-05-08,user2715@example.com,Lalitpur,Savings,2022-09-07 01:06:43
CUST3716,David,Joshi,1989-09-14,user2716@example.com,Kathmandu,Current,2025-04-06 18:32:59
CUST3717,Amit,Khan,1963-12-10,user2717@example.com,Butwal,Savings,2025-02-21 02:07:46
CUST3718,Jane,Tamang,1976-03-16,user2718@example.com,Pokhara,Savings,2025-02-10 04:00:26
CUST3719,Bishal,Thapa,1975-10-16,user2719@example.com,Lalitpur,Current,2022-03-03 23:47:16
CUST3720,Emily,Thapa,1966-04-05,user2720@example.com,Biratnagar,Current,2023-01-06 13:41:30
CUST3721,John,Smith,2000-01-21,user2721@example.com,Birgunj,Savings,2024-03-09 01:40:19
CUST3722,Jane,Smith,1960-09-06,user2722@example.com,Butwal,Current,2023-08-01 11:43:20
CUST3723,David,Gurung,1975-06-16,user2723@example.com,Lalitpur,Savings,2025-06-29 00:26:19
CUST3724,Priya,Wilson,1988-02-09,user2724@example.com,Dharan,Current,2024-04-25 01:20:55
CUST3725,Jane,Wilson,1996-06-27,user2725@example.com,Butwal,Savings,2024-05-11 16:04:42
CUST3726,Emily,Rai,1998-08-27,user2726@example.com,Birgunj,Savings,2023-09-13 08:28:53
CUST3727,Nina,Tamang,1963-02-11,user2727@example.com,Birgunj,Savings,2024-11-29 07:44:15
CUST3728,Nina,Wilson,1961-01-05,user2728@example.com,Kathmandu,Current,2023-03-09 22:44:00
CUST3729,Nina,Wilson,1977-01-02,user2729@example.com,Biratnagar,Savings,2024-09-03 02:17:19
CUST3730,David,Gurung,1963-11-14,user2730@example.com,Butwal,Savings,2024-12-13 02:49:30
CUST3731,Emily,Tamang,1965-03-19,user2731@example.com,Kathmandu,Savings,2025-03-01 08:45:14
CUST3732,John,Gurung,1963-11-09,user2732@example.com,Birgunj,Savings,2022-02-02 16:29:36
CUST3733,Rahul,Joshi,1968-08-15,user2733@example.com,Butwal,Savings,2024-10-22 09:14:53
CUST3734,Sita,Gurung,1989-11-04,user2734@example.com,Lalitpur,Current,2023-11-22 23:56:38
CUST3735,Sita,Gurung,1972-04-15,user2735@example.com,Pokhara,Current,2024-04-09 19:36:24
CUST3736,Priya,Sharma,1979-03-25,user2736@example.com,Lalitpur,Current,2024-04-19 14:44:15
CUST3737,Emily,Sharma,1962-12-22,user2737@example.com,Biratnagar,Savings,2022-01-20 08:04:45
CUST3738,Bishal,Patel,1981-05-17,user2738@example.com,Dharan,Current,2022-08-24 10:15:33
CUST3739,David,Smith,1983-10-18,user2739@example.com,Pokhara,Current,2023-09-01 13:12:20
CUST3740,David,Patel,2000-12-29,user2740@example.com,Kathmandu,Current,2023-05-15 17:41:39
CUST3741,Amit,Wilson,2004-08-02,user2741@example.com,Biratnagar,Current,2022-09-02 14:04:51
CUST3742,Nina,Joshi,1976-08-14,user2742@example.com,Butwal,Current,2024-08-02 14:53:02
CUST3743,David,Patel,1979-11-24,user2743@example.com,Biratnagar,Current,2024-12-20 00:24:39
CUST3744,Jane,Wilson,1968-10-29,user2744@example.com,Lalitpur,Current,2023-06-09 23:32:43
CUST3745,Nina,Wilson,2001-03-31,user2745@example.com,Kathmandu,Current,2022-05-21 15:41:18
CUST3746,Rahul,Sharma,1987-01-26,user2746@example.com,Birgunj,Current,2023-08-17 15:04:57
CUST3747,Priya,Sharma,1992-07-29,user2747@example.com,Pokhara,Current,2023-03-15 19:47:15
CUST3748,Jane,Khan,2004-09-30,user2748@example.com,Dharan,Current,2024-12-11 01:27:49
CUST3749,Jane,Gurung,1968-04-29,user2749@example.com,Kathmandu,Current,2023-11-11 08:49:13
CUST3750,Rahul,Tamang,2004-09-05,user2750@example.com,Pokhara,Savings,2025-01-06 20:23:46
CUST3751,Amit,Khan,1965-03-23,user2751@example.com,Lalitpur,Current,2024-07-21 13:17:47
CUST3752,David,Wilson,1965-03-13,user2752@example.com,Lalitpur,Savings,2022-11-18 00:20:36
CUST3753,Amit,Patel,1977-01-09,user2753@example.com,Pokhara,Current,2025-09-08 18:17:59
CUST3754,David,Khan,1996-12-29,user2754@example.com,Kathmandu,Current,2022-11-13 11:22:09
CUST3755,Emily,Tamang,1974-01-03,user2755@example.com,Lalitpur,Current,2025-01-27 04:05:19
CUST3756,Emily,Patel,1993-09-05,user2756@example.com,Dharan,Current,2023-01-03 17:56:01
CUST3757,Jane,Wilson,1984-04-16,user2757@example.com,Birgunj,Current,2023-06-17 03:01:58
CUST3758,Jane,Smith,1974-12-28,user2758@example.com,Dharan,Current,2025-01-24 18:36:02
CUST3759,John,Thapa,1990-03-08,user2759@example.com,Birgunj,Current,2023-10-11 14:24:39
CUST3760,Rahul,Wilson,1980-08-07,user2760@example.com,Pokhara,Savings,2022-07-25 06:57:07
CUST3761,Sita,Gurung,1984-12-20,user2761@example.com,Dharan,Current,2022-11-07 19:48:15
CUST3762,Emily,Gurung,1997-07-10,user2762@example.com,Lalitpur,Savings,2022-03-28 04:57:27
CUST3763,Rahul,Thapa,1979-12-01,user2763@example.com,Kathmandu,Current,2022-10-22 22:59:45
CUST3764,Jane,Wilson,2004-06-24,user2764@example.com,Biratnagar,Savings,2024-07-28 16:21:31
CUST3765,Amit,Wilson,1976-08-13,user2765@example.com,Pokhara,Savings,2023-12-29 16:03:57
CUST3766,Jane,Gurung,1995-11-07,user2766@example.com,Pokhara,Savings,2023-04-12 00:06:15
CUST3767,Amit,Khan,1978-03-16,user2767@example.com,Biratnagar,Current,2023-02-14 13:28:35
CUST3768,David,Gurung,1981-09-12,user2768@example.com,Dharan,Current,2025-08-13 10:27:13
CUST3769,Sita,Sharma,1996-11-04,user2769@example.com,Birgunj,Current,2022-02-02 02:26:52
CUST3770,Bishal,Patel,1994-04-05,user2770@example.com,Butwal,Savings,2024-02-21 14:19:38
CUST3771,Bishal,Tamang,1967-02-07,user2771@example.com,Dharan,Savings,2024-02-27 22:51:33
CUST3772,Bishal,Wilson,1963-09-04,user2772@example.com,Lalitpur,Current,2025-10-30 02:31:59
CUST3773,David,Thapa,1983-08-03,user2773@example.com,Pokhara,Current,2022-03-24 23:42:27
CUST3774,Jane,Patel,1987-12-16,user2774@example.com,Birgunj,Savings,2025-03-29 20:40:00
CUST3775,John,Thapa,2002-04-26,user2775@example.com,Lalitpur,Current,2025-04-09 00:18:06
CUST3776,Jane,Joshi,1993-01-31,user2776@example.com,Dharan,Savings,2025-07-29 13:33:40
CUST3777,Emily,Tamang,1979-01-15,user2777@example.com,Birgunj,Current,2023-11-03 02:13:20
CUST3778,Bishal,Joshi,1965-05-03,user2778@example.com,Kathmandu,Savings,2024-01-28 02:55:06
CUST3779,Jane,Sharma,1973-11-07,user2779@example.com,Kathmandu,Current,2022-03-08 03:10:49
CUST3780,Nina,Sharma,1969-05-01,user2780@example.com,Pokhara,Current,2024-02-25 09:43:43
CUST3781,Nina,Thapa,1995-06-15,user2781@example.com,Pokhara,Current,2025-01-23 05:21:57
CUST3782,Emily,Sharma,1975-09-09,user2782@example.com,Pokhara,Current,2024-07-29 00:28:32
CUST3783,David,Khan,1980-10-01,user2783@example.com,Birgunj,Current,2024-05-17 10:15:23
CUST3784,John,Joshi,1997-08-18,user2784@example.com,Butwal,Current,2024-01-21 06:20:57
CUST3785,Rahul,Joshi,1974-05-05,user2785@example.com,Butwal,Savings,2022-03-08 02:45:22
CUST3786,David,Thapa,1968-05-08,user2786@example.com,Kathmandu,Savings,2024-07-15 18:08:48
CUST3787,David,Sharma,1985-05-04,user2787@example.com,Lalitpur,Savings,2022-09-19 06:29:17
CUST3788,Jane,Joshi,1969-08-29,user2788@example.com,Lalitpur,Savings,2022-03-05 17:34:12
CUST3789,Bishal,Patel,1962-06-10,user2789@example.com,Biratnagar,Current,2024-11-21 13:33:15
CUST3790,Priya,Smith,1975-12-31,user2790@example.com,Dharan,Current,2025-01-16 16:56:43
CUST3791,Nina,Patel,1989-12-17,user2791@example.com,Birgunj,Savings,2022-07-02 12:08:18
CUST3792,Bishal,Joshi,2004-03-23,user2792@example.com,Lalitpur,Savings,2024-07-20 06:25:41
CUST3793,Amit,Joshi,1990-11-17,user2793@example.com,Kathmandu,Current,2024-12-22 07:28:38
CUST3794,David,Patel,1967-10-10,user2794@example.com,Birgunj,Savings,2024-08-13 13:50:41
CUST3795,Amit,Joshi,1961-06-13,user2795@example.com,Butwal,Current,2022-05-24 22:28:54
CUST3796,Amit,Sharma,1993-12-13,user2796@example.com,Birgunj,Savings,2024-04-20 04:24:04
CUST3797,Rahul,Rai,1962-04-19,user2797@example.com,Biratnagar,Current,2025-07-27 11:45:15
CUST3798,Rahul,Rai,1978-05-24,user2798@example.com,Birgunj,Savings,2025-01-27 23:08:08
CUST3799,Rahul,Rai,1978-11-30,user2799@example.com,Butwal,Current,2025-07-01 10:29:17
CUST3800,Sita,Tamang,2000-01-11,user2800@example.com,Kathmandu,Savings,2024-12-12 03:48:09
CUST3801,Amit,Thapa,1986-02-21,user2801@example.com,Lalitpur,Current,2024-09-04 10:19:52
CUST3802,Jane,Smith,1980-06-10,user2802@example.com,Lalitpur,Savings,2025-10-07 22:15:19
CUST3803,Amit,Smith,1965-10-01,user2803@example.com,Kathmandu,Savings,2023-03-15 07:13:16
CUST3804,David,Tamang,1964-01-24,user2804@example.com,Biratnagar,Savings,2025-09-06 17:52:21
CUST3805,Rahul,Smith,1978-12-28,user2805@example.com,Lalitpur,Current,2022-12-12 10:06:06
CUST3806,David,Joshi,2001-06-29,user2806@example.com,Butwal,Savings,2022-05-03 12:08:33
CUST3807,Rahul,Khan,1986-02-15,user2807@example.com,Birgunj,Current,2022-05-23 17:22:02
CUST3808,Sita,Sharma,1993-09-16,user2808@example.com,Lalitpur,Current,2022-11-07 05:03:47
CUST3809,Jane,Gurung,1961-04-13,user2809@example.com,Kathmandu,Current,2024-11-23 12:10:45
CUST3810,Emily,Joshi,1986-01-13,user2810@example.com,Kathmandu,Savings,2025-08-22 23:54:56
CUST3811,Rahul,Sharma,1986-03-05,user2811@example.com,Kathmandu,Savings,2022-08-14 15:39:51
CUST3812,Priya,Wilson,1990-03-20,user2812@example.com,Biratnagar,Current,2025-06-13 11:12:25
CUST3813,Sita,Patel,1963-01-08,user2813@example.com,Birgunj,Current,2023-08-29 12:42:31
CUST3814,Nina,Thapa,1975-04-10,user2814@example.com,Biratnagar,Savings,2023-08-12 02:11:56
CUST3815,Nina,Gurung,1973-12-31,user2815@example.com,Lalitpur,Current,2022-06-05 17:57:46
CUST3816,Priya,Patel,1985-10-24,user2816@example.com,Lalitpur,Savings,2022-05-30 12:24:16
CUST3817,Sita,Tamang,1972-07-19,user2817@example.com,Butwal,Savings,2023-06-05 20:21:33
CUST3818,Jane,Sharma,2004-11-27,user2818@example.com,Pokhara,Savings,2024-04-14 09:03:22
CUST3819,Amit,Wilson,1989-05-02,user2819@example.com,Pokhara,Savings,2023-03-05 05:59:07
CUST3820,Rahul,Thapa,1996-03-27,user2820@example.com,Kathmandu,Savings,2024-05-09 21:38:49
CUST3821,John,Sharma,1963-07-22,user2821@example.com,Kathmandu,Current,2023-06-10 20:19:11
CUST3822,David,Joshi,2004-12-09,user2822@example.com,Pokhara,Current,2024-05-21 07:01:05
CUST3823,Emily,Patel,1980-10-06,user2823@example.com,Kathmandu,Savings,2022-03-15 01:59:26
CUST3824,Nina,Thapa,1962-02-17,user2824@example.com,Butwal,Savings,2023-06-17 16:37:11
CUST3825,David,Patel,1996-11-07,user2825@example.com,Pokhara,Savings,2022-09-11 05:25:47
CUST3826,Emily,Joshi,1983-09-01,user2826@example.com,Birgunj,Savings,2025-05-28 06:55:51
CUST3827,Sita,Thapa,1961-10-08,user2827@example.com,Pokhara,Current,2023-09-13 08:30:01
CUST3828,Emily,Smith,2001-06-04,user2828@example.com,Lalitpur,Current,2023-01-10 07:58:08
CUST3829,David,Wilson,1982-11-17,user2829@example.com,Birgunj,Savings,2022-10-17 16:07:56
CUST3830,Nina,Smith,1977-11-12,user2830@example.com,Butwal,Current,2024-10-19 09:13:21
CUST3831,Amit,Rai,2000-03-19,user2831@example.com,Biratnagar,Current,2022-07-05 08:00:29
CUST3832,Rahul,Joshi,1974-09-26,user2832@example.com,Butwal,Savings,2022-06-23 02:43:26
CUST3833,Emily,Wilson,1961-11-10,user2833@example.com,Biratnagar,Savings,2024-07-11 17:54:36
CUST3834,Nina,Gurung,1983-03-15,user2834@example.com,Lalitpur,Current,2024-10-16 08:49:34
CUST3835,Priya,Joshi,2002-04-18,user2835@example.com,Kathmandu,Current,2023-09-19 11:17:21
CUST3836,Sita,Khan,1989-07-16,user2836@example.com,Dharan,Savings,2022-02-20 06:02:29
CUST3837,Emily,Thapa,1989-02-03,user2837@example.com,Birgunj,Current,2023-04-04 16:24:42
CUST3838,Amit,Tamang,1963-11-20,user2838@example.com,Pokhara,Current,2023-12-08 12:59:13
CUST3839,David,Joshi,1967-06-07,user2839@example.com,Butwal,Current,2025-05-25 18:27:15
CUST3840,Emily,Patel,1997-08-26,user2840@example.com,Lalitpur,Current,2024-11-28 03:49:49
CUST3841,Rahul,Rai,1986-05-30,user2841@example.com,Kathmandu,Current,2024-11-10 06:45:55
CUST3842,Sita,Wilson,1979-07-23,user2842@example.com,Butwal,Savings,2022-09-04 21:25:21
CUST3843,Nina,Smith,1996-05-22,user2843@example.com,Kathmandu,Savings,2022-08-16 22:51:57
CUST3844,Priya,Gurung,1991-07-17,user2844@example.com,Pokhara,Current,2022-01-29 02:25:26
CUST3845,Emily,Rai,1988-11-03,user2845@example.com,Pokhara,Savings,2023-05-03 01:35:52
CUST3846,David,Tamang,1998-12-19,user2846@example.com,Pokhara,Savings,2022-12-17 21:48:01
CUST3847,Rahul,Tamang,1998-09-03,user2847@example.com,Biratnagar,Savings,2024-07-22 00:43:30
CUST3848,David,Sharma,1995-04-24,user2848@example.com,Pokhara,Current,2024-01-01 17:10:36
CUST3849,Emily,Tamang,1977-09-12,user2849@example.com,Birgunj,Current,2024-11-19 10:10:00
CUST3850,Jane,Thapa,1971-01-23,user2850@example.com,Birgunj,Savings,2022-01-11 21:22:03
CUST3851,Nina,Patel,1985-12-12,user2851@example.com,Lalitpur,Savings,2024-01-10 12:23:07
CUST3852,Priya,Rai,1991-10-20,user2852@example.com,Kathmandu,Current,2024-01-12 15:01:29
CUST3853,Nina,Thapa,1976-03-18,user2853@example.com,Biratnagar,Current,2023-02-28 12:38:14
CUST3854,Bishal,Smith,1968-12-21,user2854@example.com,Kathmandu,Current,2023-07-19 10:59:07
CUST3855,Amit,Thapa,1961-01-12,user2855@example.com,Butwal,Savings,2025-01-09 18:16:11
CUST3856,Bishal,Smith,1979-02-06,user2856@example.com,Dharan,Current,2023-03-09 15:49:33
CUST3857,John,Thapa,1978-09-03,user2857@example.com,Kathmandu,Current,2023-04-06 05:35:33
CUST3858,Sita,Joshi,1965-10-27,user2858@example.com,Kathmandu,Current,2024-01-17 00:55:54
CUST3859,Priya,Tamang,1977-01-03,user2859@example.com,Butwal,Current,2025-02-02 10:30:32
CUST3860,Sita,Smith,1996-12-08,user2860@example.com,Birgunj,Savings,2024-12-20 15:40:27
CUST3861,Rahul,Thapa,1980-02-17,user2861@example.com,Biratnagar,Savings,2025-05-12 03:49:07
CUST3862,Jane,Gurung,1982-12-20,user2862@example.com,Butwal,Current,2022-03-30 02:07:16
CUST3863,David,Wilson,1998-11-11,user2863@example.com,Butwal,Savings,2025-09-03 11:13:27
CUST3864,Sita,Patel,1986-11-07,user2864@example.com,Kathmandu,Savings,2024-04-06 03:46:58
CUST3865,Amit,Rai,1962-08-17,user2865@example.com,Biratnagar,Current,2024-11-20 15:04:51
CUST3866,Rahul,Joshi,2001-11-20,user2866@example.com,Dharan,Savings,2025-10-17 05:27:04
CUST3867,Priya,Smith,1978-08-31,user2867@example.com,Pokhara,Savings,2024-11-20 15:39:30
CUST3868,Rahul,Tamang,1984-08-11,user2868@example.com,Biratnagar,Current,2025-04-15 03:42:19
CUST3869,Amit,Gurung,1978-04-15,user2869@example.com,Pokhara,Savings,2022-08-02 17:36:05
CUST3870,David,Tamang,2004-11-10,user2870@example.com,Dharan,Current,2024-09-22 02:16:16
CUST3871,David,Patel,1977-01-17,user2871@example.com,Lalitpur,Savings,2025-10-22 22:55:54
CUST3872,Jane,Gurung,2004-06-09,user2872@example.com,Dharan,Savings,2022-11-02 12:59:51
CUST3873,Sita,Joshi,2001-05-16,user2873@example.com,Pokhara,Current,2022-05-05 03:56:29
CUST3874,Nina,Rai,1960-11-02,user2874@example.com,Pokhara,Current,2023-11-21 09:48:13
CUST3875,Sita,Patel,1968-06-16,user2875@example.com,Birgunj,Savings,2025-03-12 04:41:05
CUST3876,Nina,Patel,1980-11-18,user2876@example.com,Lalitpur,Savings,2022-04-09 16:19:30
CUST3877,David,Tamang,1998-09-06,user2877@example.com,Lalitpur,Savings,2023-03-26 08:58:14
CUST3878,Bishal,Thapa,2004-12-18,user2878@example.com,Lalitpur,Savings,2023-08-30 11:13:23
CUST3879,Bishal,Gurung,1981-11-04,user2879@example.com,Pokhara,Current,2025-03-04 17:05:14
CUST3880,David,Wilson,1977-12-31,user2880@example.com,Kathmandu,Savings,2022-04-25 01:37:18
CUST3881,Bishal,Gurung,1972-03-01,user2881@example.com,Pokhara,Savings,2025-07-02 06:58:34
CUST3882,John,Khan,1990-03-14,user2882@example.com,Lalitpur,Savings,2024-08-17 09:17:49
CUST3883,Emily,Sharma,1991-06-28,user2883@example.com,Butwal,Current,2024-06-08 00:42:06
CUST3884,Bishal,Gurung,1961-03-05,user2884@example.com,Birgunj,Savings,2023-06-11 13:17:17
CUST3885,Nina,Khan,1989-12-08,user2885@example.com,Birgunj,Current,2025-02-06 18:20:51
CUST3886,Jane,Thapa,1960-08-08,user2886@example.com,Butwal,Current,2023-01-14 20:32:15
CUST3887,Jane,Wilson,1991-09-28,user2887@example.com,Dharan,Savings,2024-06-14 16:25:35
CUST3888,Priya,Rai,1962-07-08,user2888@example.com,Dharan,Savings,2023-02-28 00:03:15
CUST3889,Emily,Wilson,1984-05-30,user2889@example.com,Kathmandu,Current,2023-10-17 08:23:21
CUST3890,Amit,Tamang,1992-09-04,user2890@example.com,Pokhara,Savings,2025-09-23 10:31:52
CUST3891,Nina,Gurung,2003-05-26,user2891@example.com,Birgunj,Current,2025-05-16 08:57:37
CUST3892,John,Thapa,1997-11-16,user2892@example.com,Pokhara,Savings,2024-01-25 20:19:13
CUST3893,Nina,Patel,1974-10-28,user2893@example.com,Dharan,Savings,2025-06-02 19:48:23
CUST3894,David,Thapa,1987-10-22,user2894@example.com,Butwal,Savings,2023-08-25 22:31:21
CUST3895,Emily,Sharma,1963-12-27,user2895@example.com,Pokhara,Current,2023-09-27 01:49:55
CUST3896,David,Gurung,1999-06-10,user2896@example.com,Dharan,Savings,2022-07-25 11:24:08
CUST3897,Jane,Rai,1965-05-31,user2897@example.com,Dharan,Current,2025-09-17 19:34:56
CUST3898,John,Joshi,1978-10-24,user2898@example.com,Kathmandu,Savings,2023-09-25 22:39:26
CUST3899,Jane,Wilson,2001-07-13,user2899@example.com,Lalitpur,Savings,2022-10-07 07:30:13
CUST3900,Rahul,Khan,1997-07-11,user2900@example.com,Butwal,Savings,2023-01-21 13:27:41
CUST3901,Priya,Rai,1981-05-15,user2901@example.com,Kathmandu,Savings,2023-05-23 12:53:14
CUST3902,Bishal,Khan,1964-05-10,user2902@example.com,Butwal,Savings,2024-12-28 06:19:32
CUST3903,Bishal,Tamang,1989-12-21,user2903@example.com,Pokhara,Current,2025-03-24 23:29:16
CUST3904,Bishal,Patel,1972-03-27,user2904@example.com,Pokhara,Current,2024-06-14 02:57:53
CUST3905,Nina,Patel,1977-07-22,user2905@example.com,Birgunj,Current,2023-08-07 23:34:17
CUST3906,Nina,Joshi,1978-10-16,user2906@example.com,Dharan,Savings,2022-01-05 07:29:52
CUST3907,Priya,Smith,1977-08-29,user2907@example.com,Lalitpur,Current,2023-07-19 08:53:00
CUST3908,Sita,Rai,1993-09-05,user2908@example.com,Dharan,Savings,2022-12-27 12:54:38
CUST3909,Emily,Patel,1968-08-28,user2909@example.com,Birgunj,Savings,2022-01-22 03:23:47
CUST3910,David,Tamang,1975-06-23,user2910@example.com,Biratnagar,Savings,2022-08-03 04:05:15
CUST3911,Sita,Tamang,2002-11-23,user2911@example.com,Pokhara,Current,2025-03-09 14:14:47
CUST3912,Nina,Khan,1971-11-16,user2912@example.com,Dharan,Savings,2023-08-21 02:15:06
CUST3913,Bishal,Tamang,1969-12-30,user2913@example.com,Biratnagar,Current,2022-04-25 10:42:27
CUST3914,Amit,Thapa,2002-01-19,user2914@example.com,Lalitpur,Savings,2025-02-23 08:05:48
CUST3915,Emily,Rai,2004-08-21,user2915@example.com,Kathmandu,Current,2024-04-10 12:05:58
CUST3916,John,Patel,1963-05-17,user2916@example.com,Dharan,Current,2023-04-13 21:48:21
CUST3917,Sita,Rai,1975-11-01,user2917@example.com,Lalitpur,Savings,2022-01-26 13:04:20
CUST3918,Jane,Smith,1967-10-15,user2918@example.com,Kathmandu,Savings,2022-07-21 13:03:11
CUST3919,Rahul,Khan,2004-07-18,user2919@example.com,Dharan,Savings,2023-08-04 22:37:23
CUST3920,David,Rai,1962-08-14,user2920@example.com,Biratnagar,Savings,2024-01-26 05:25:33
CUST3921,Jane,Sharma,1972-07-15,user2921@example.com,Dharan,Savings,2025-06-16 21:08:28
CUST3922,Jane,Rai,1994-06-25,user2922@example.com,Lalitpur,Current,2024-05-12 23:26:10
CUST3923,Amit,Tamang,1989-12-17,user2923@example.com,Kathmandu,Savings,2023-11-28 14:28:18
CUST3924,Emily,Wilson,1999-06-18,user2924@example.com,Pokhara,Savings,2022-01-10 05:22:19
CUST3925,Rahul,Wilson,1981-08-05,user2925@example.com,Birgunj,Savings,2022-12-02 16:06:51
CUST3926,Emily,Gurung,1962-11-08,user2926@example.com,Birgunj,Savings,2023-08-27 03:26:31
CUST3927,Sita,Patel,1997-08-29,user2927@example.com,Biratnagar,Current,2024-03-14 00:47:35
CUST3928,Priya,Patel,1975-07-06,user2928@example.com,Lalitpur,Current,2023-09-16 08:58:50
CUST3929,Bishal,Sharma,1964-02-20,user2929@example.com,Lalitpur,Current,2022-03-17 05:10:46
CUST3930,Sita,Rai,1977-08-17,user2930@example.com,Butwal,Savings,2023-05-29 15:18:19
CUST3931,Emily,Khan,1977-07-08,user2931@example.com,Dharan,Current,2025-06-16 07:57:24
CUST3932,Sita,Tamang,1961-02-04,user2932@example.com,Dharan,Savings,2022-03-22 12:30:12
CUST3933,Jane,Khan,1984-01-17,user2933@example.com,Pokhara,Savings,2023-09-04 01:55:25
CUST3934,Sita,Sharma,1996-10-10,user2934@example.com,Birgunj,Savings,2023-01-03 09:30:34
CUST3935,Sita,Tamang,1963-01-16,user2935@example.com,Pokhara,Current,2022-03-06 12:20:56
